Norman SusDat ID	SMILES	MS_Ready_SMILES	selected
NS00010652	CC(C)(C)NCC(COc1cccc2c1SCCC2)O	CC(C)(C)NCC(COc1cccc2c1SCCC2)O	no
NS00010653	CCC(C)(C)c1ccc(cc1)CC(C)CN2C[C@H](O[C@H](C2)C)C	CCC(C)(C)c1ccc(cc1)CC(C)CN1CC(OC(C1)C)C	no
NS00010654	c1cc(cc(c1)C(F)(F)F)C2(CCN(CC2)CCCC(=O)c3ccc(cc3)F)O	c1cc(cc(c1)C(F)(F)F)C1(CCN(CC1)CCCC(=O)c1ccc(cc1)F)O	no
NS00010655	O=C=Nc(cccc1)c1	O=C=Nc1ccccc1	no
NS00010657	O(CC(CCCC)CC)C=C	O(CC(CCCC)CC)C=C	no
NS00010660	O=C(O)C(CCCC)CC	O=C(O)C(CCCC)CC	no
NS00010661	O(c(ccc(O)c1)c1)C	O(c1ccc(O)cc1)C	no
NS00010662	CC1(C2CC(C1=C)C(C2)O)C	CC1(C2CC(C1=C)C(C2)O)C	no
NS00010664	Oc1cc(CC)ccc1	Oc1cc(CC)ccc1	no
NS00010665	O=C(CC(C)C1=O)CC1(C)C	O=C1CC(C)C(=O)C(C1)(C)C	no
NS00010666	Oc(c(ccc1)Cl)c1Cl	Oc1c(cccc1Cl)Cl	no
NS00010667	O=C(c(ccc(c1)C)c1)C	O=C(c1ccc(cc1)C)C	no
NS00010668	O=C(NC1=O)C(C)=C1CC	O=C1NC(=O)C(=C1C)CC	no
NS00010669	N(=C=S)C(CCCC1)C1	N(=C=S)C1CCCCC1	no
NS00010670	Oc(ccc(C(=C)C)c1)c1	Oc1ccc(C(=C)C)cc1	no
NS00010671	COCc1cc(ccc1OC)O	COCc1cc(ccc1OC)O	no
NS00010672	CCc1ccc(c(c1)O)CC	CCc1ccc(c(c1)O)CC	no
NS00010673	OC(=O)c1ccc(CC)cc1	OC(=O)c1ccc(CC)cc1	no
NS00010674	O(c(c(O)c(OC)cc1)c1)C	O(c1c(O)c(OC)ccc1)C	no
NS00010675	C(=CCCCCCCCC)CCCC	C(=C\CCCCCCCC)\CCCC	no
NS00010676	c(ccc1C(=O)O)cc1CO	c1ccc(C(=O)O)c(c1)CO	no
NS00010677	OC(C#CC(O)(CC(C)C)C)(CC(C)C)C	OC(C#CC(O)(CC(C)C)C)(CC(C)C)C	no
NS00010678	O=C(c(ccc(c1)C(=O)C)c1)C	O=C(c1ccc(cc1)C(=O)C)C	no
NS00010679	N(c(c(C(=C1)C)ccc2)c2)C1(C)C	N1c2c(C(=CC1(C)C)C)cccc2	no
NS00010680	ClCCCCCCCCCCC	ClCCCCCCCCCCC	no
NS00010681	c(cc(c1)C(O)(C)C)c(c1)C(=O)C	c1cc(ccc1C(=O)C)C(O)(C)C	no
NS00010682	O=C(NC(=O)c1cccc2)c12	O=C1NC(=O)c2ccccc12	no
NS00010684	O=C=Nc(c(ccc1)C)c1C	O=C=Nc1c(cccc1C)C	no
NS00010685	CCCCCCCO/C=C/CC	CCCCCCCO/C=C/CC	no
NS00010686	BrCCCCCCCCCCCCCCCC	BrCCCCCCCCCCCCCCCC	no
NS00010687	c1cc(C)ccc1C(=O)N(CC)CC	c1cc(C)ccc1C(=O)N(CC)CC	no
NS00010688	CCCCCC(C1CCC(=O)O1)O	CCCCCC(C1CCC(=O)O1)O	no
NS00010689	O=Cc(ccc(OCCC)c1)c1	O=Cc1ccc(OCCC)cc1	no
NS00010690	BrCCCCCCCCCCCCCC	BrCCCCCCCCCCCCCC	no
NS00010691	C(#N)CC(c(cccc1)c1)c(cccc2)c2	C(#N)CC(c1ccccc1)c1ccccc1	no
NS00010692	c(ccc1C(c(ccc2)cc2)=CC#N)cc1	c1ccc(/C(=C\C#N)/c2ccccc2)cc1	no
NS00010693	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)OC	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)OC	no
NS00010694	CCCCCCCCCCCCCCCCC(C)C	CCCCCCCCCCCCCCCCC(C)C	no
NS00010695	Oc1ccc(C)cc1n2nc3ccccc3n2	Oc1ccc(C)cc1n1nc2ccccc2n1	no
NS00010701	c(c(c(cc1)ccc2)c2cc3)(c1ccc4)c34	c12c3c4ccc1cccc2ccc3ccc4	no
NS00010704	c1ccc(cc1)C(=O)Br	c1ccc(cc1)C(=O)Br	no
NS00010705	CS(=O)(=O)C(Cl)Cl	CS(=O)(=O)C(Cl)Cl	no
NS00010706	CC(=O)OCC(COC(=O)C)OC(=O)C	CC(=O)OCC(COC(=O)C)OC(=O)C	no
NS00010707	CCCCCCCCCCCCCCCCO	CCCCCCCCCCCCCCCCO	no
NS00010708	c1ccc(cc1)Nc2cccc(c2)O	c1ccc(cc1)Nc1cccc(c1)O	no
NS00010710	CCCC(C)CC(C)CC(=C)C	CCCC(C)CC(C)CC(=C)C	no
NS00010711	CCCCCCCC(C)C	CCCCCCCC(C)C	no
NS00010712	CCCCCCCCCC	CCCCCCCCCC	no
NS00010713	CC1=CCCC(C1)C(=C)C	CC1=CCCC(C1)C(=C)C	no
NS00010714	CCC(C)C(C)C(C)C	CCC(C)C(C)C(C)C	no
NS00010715	CCC(C)CCC(C)CC(C)C(C)C	CCC(C)CCC(C)CC(C)C(C)C	no
NS00010716	CC(CC=C)C=O	CC(CC=C)C=O	no
NS00010717	CCCCCCCCCCCCC	CCCCCCCCCCCCC	no
NS00010718	CCC(CCCC(C)C)C(C)C	CCC(CCCC(C)C)C(C)C	no
NS00010719	CCCCCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCC	no
NS00010720	C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43	c1ccc2c(c1)ccc1c2ccc2ccccc12	no
NS00010722	C1=CC=C(C=C1)CCl	c1ccc(cc1)CCl	no
NS00010723	O=C(Oc1ccc(cc1C(C)(C)C)C(C)(C)C)CCCCO	O=C(Oc1ccc(cc1C(C)(C)C)C(C)(C)C)CCCCO	no
NS00010724	CC(=O)C1=CC(=C(C=C1)O)C(=O)N	CC(=O)c1cc(c(cc1)O)C(=O)N	no
NS00010725	ClC(COP(=O)(OCC(Cl)C)OCC(Cl)C)C	ClC(COP(=O)(OCC(Cl)C)OCC(Cl)C)C	no
NS00010726	O=C(N)CCCCCCCCCCC\C=C/CCCCCCCC	O=C(N)CCCCCCCCCCC/C=C\CCCCCCCC	no
NS00010727	S(/C1=N/CCS1)C	S(C1=NCCS1)C	no
NS00010729	C1=C(C=CC=C1)OC2=CC=CC=C2	c1c(cccc1)Oc1ccccc1	no
NS00010730	C(\C=C/C/C=C\C\C=C/C/C=C\CC)/C=C\CCCC(O)=O	C(/C=C\C/C=C\C/C=C\C/C=C\CC)/C=C/CCCC(=O)O	no
NS00010731	[C@H]1(OC(CC1)=O)CCCCC	C1(OC(=O)CC1)CCCCC	no
NS00010732	C(NCC(CCCC)CC)C(CCCC)CC	C(NCC(CCCC)CC)C(CCCC)CC	no
NS00010733	C1=C([S](=O)(=O)NCC)C(=CC=C1)C	c1c(S(=O)(=O)NCC)c(ccc1)C	no
NS00010734	C(OC(C(C)=C)=O)COCCOCCOC(C(C)=C)=O	C(OC(=O)C(=C)C)COCCOCCOC(=O)C(=C)C	no
NS00010735	C(C)CCCCCCCCCCCl	C(C)CCCCCCCCCCCl	no
NS00010736	C1=C(C=CC(=C1OC)OC)C(C)=O	c1c(ccc(c1OC)OC)C(=O)C	no
NS00010737	C1=C(C=C(C(=C1C(C)(C)C)O)CC2=CC(=CC(=C2O)C(C)(C)C)C)C	c1c(cc(c(c1C(C)(C)C)O)Cc1cc(cc(c1O)C(C)(C)C)C)C	no
NS00010738	C2=C(NC1=CC=CC=C1)C=CC(=C2)O	c1c(Nc2ccccc2)ccc(c1)O	no
NS00010739	C1=C(CC)C=CC(=C1)O	c1c(CC)ccc(c1)O	no
NS00010741	C(#C)C1(C(=CC(CC1(C)C)=O)C)O	C(#C)C1(C(=CC(=O)CC1(C)C)C)O	no
NS00010742	C1=CC=CC2=C1OC3=CC=CC=C23	c1cccc2c1oc1ccccc21	no
NS00010743	C(CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	no
NS00010744	CCCCCCCC=CCCCCCCCC	CCCCCCC/C=C/CCCCCCCC	no
NS00010745	N1C(CCC(C2=C1C=CC=C2)=O)=O	N1C(=O)CCC(=O)c2c1cccc2	no
NS00010746	C1=CC=CC2=C1C(CC2=O)C3=CC=CC=C3	c1cccc2c1C(CC2=O)c1ccccc1	no
NS00010748	C(CCC)C1CCCCC(C1)=O	C(CCC)C1CCCCC(=O)C1	no
NS00010749	C1=C(C)C(=NC2=C1C=CC=C2)C	c1c(C)c(nc2c1cccc2)C	no
NS00010750	C1=C(C=CC=C1)\C=C\C#N	c1c(cccc1)/C=C/C#N	no
NS00010751	C1=CC(=C(C2=C1[NH]C3=C2C=CC=C3)C)C	c1cc(c(c2c1[nH]c1c2cccc1)C)C	no
NS00010752	C(C)(=O)N1C3=C(C=CC2=C1C=CC=C2)C=CC=C3	C(=O)(C)N1c2c(C=Cc3c1cccc3)cccc2	no
NS00010753	CC1=C2CC(C(CC2OC1=O)(C)C=C)C(=C)C(=O)OC	CC1=C2CC(C(CC2OC1=O)(C)C=C)C(=C)C(=O)OC	no
NS00010754	C1=C(C=CC=C1C(C)(C)O)C(C)(C)O	c1c(cccc1C(C)(C)O)C(C)(C)O	no
NS00010755	CC(N([S](C)(=O)=O)C(C)C)C	CC(N(S(=O)(=O)C)C(C)C)C	no
NS00010756	C1=C(C=CC=C1C(C)=O)CC	c1c(cccc1C(=O)C)CC	no
NS00010757	O=C1COC(N1)=S	O=C1COC(=S)N1	no
NS00010758	C(OC(C(C)=C)=O)COCCOC(C(C)=C)=O	C(OC(=O)C(=C)C)COCCOC(=O)C(=C)C	no
NS00010759	C1=C(C=CC(=C1)OCC)C(=O)OCC	c1c(ccc(c1)OCC)C(=O)OCC	no
NS00010760	C1=CC=CN=C1C2N(CCC2)C	c1cccnc1C1N(CCC1)C	no
NS00010761	C2=CC1=CC(=CC=C1C=C2C(C)C)C(C)C	c1cc2cc(ccc2cc1C(C)C)C(C)C	no
NS00010762	C1=CC2=C(C=C1)C(=C)C=C2	c1cc2c(cc1)C(=C)C=C2	no
NS00010763	C1=C(C=C(C(=C1OC)O)OC)C(C)=O	c1c(cc(c(c1OC)O)OC)C(=O)C	no
NS00010764	C1=CC=CC2=C1C(=CS2)C(=O)C	c1cccc2c1c(cs2)C(=O)C	no
NS00010765	C1=NC2=C([NH]1)C=NC=C2	c1nc2c([nH]1)cncc2	no
NS00010766	C1=CC=CC(=C1O[P](=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)C(C)C	c1cccc(c1OP(=O)(Oc1ccccc1)Oc1ccccc1)C(C)C	no
NS00010767	C1=CC=CC2=C1SC(=N2)NCC	c1cccc2c1sc(n2)NCC	no
NS00010768	C3=C([P](C1=CC=CC=C1)(CC2=CC=CC=C2)=O)C=CC=C3	c1c(P(=O)(c2ccccc2)Cc2ccccc2)cccc1	no
NS00010769	C1=C(C=CC=C1)[S](=O)(=O)C	c1c(cccc1)S(=O)(=O)C	no
NS00010770	C(C1C(=O)CCCC1)CCCC	C(C1C(=O)CCCC1)CCCC	no
NS00010771	CC1=C(C=CC(=C1)C(=O)C)Cl	Cc1c(ccc(c1)C(=O)C)Cl	no
NS00010772	C(\C(=C\CCC(C)=O)C)CC=C(C)C	C(/C(=C/CCC(=O)C)/C)CC=C(C)C	no
NS00010773	O=CN1CCN(C=O)CC1	O=CN1CCN(C=O)CC1	no
NS00010774	C(SSC)SC	C(SSC)SC	no
NS00010775	N1=C3C(=N[N]1C2=C(C=C(C=C2)C)O)C=CC=C3	n1c2c(nn1c1c(cc(cc1)C)O)cccc2	no
NS00010776	COC2C1C(C(OC)CO1)OC2	COC1C2C(C(OC)CO2)OC1	no
NS00010777	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	no
NS00010778	ClC1=C(C=CC=C1C(C)C)C(C)C	Clc1c(cccc1C(C)C)C(C)C	no
NS00010779	N1C(CCCCCNC(CCCCC1)=O)=O	N1C(=O)CCCCCNC(=O)CCCCC1	no
NS00010780	C1=C(C(=CC=C1C(C)C)C(C)C)C	c1c(c(ccc1C(C)C)C(C)C)C	no
NS00010781	C(C)CCCCCCCCCCCCCCCC	C(C)CCCCCCCCCCCCCCCC	no
NS00010782	C(CCCCCCCCCCCCC)CCCCCCCCCCCCC	C(CCCCCCCCCCCCC)CCCCCCCCCCCCC	no
NS00010783	C1=C(C=CC=C1)C(C)(C)O	c1c(cccc1)C(C)(C)O	no
NS00010784	C(CCCCCCC)CCCCCC	C(CCCCCCC)CCCCCC	no
NS00010785	C(CCCCCCCBr)CCCCCCC	C(CCCCCCCBr)CCCCCCC	no
NS00010786	C(CCCCCCCCCCC)CCCCCCCCCC	C(CCCCCCCCCCC)CCCCCCCCCC	no
NS00010787	C(CCCCCCCCCCCC)CCCCCCCCCCCC	C(CCCCCCCCCCCC)CCCCCCCCCCCC	no
NS00010788	C(CCCCCCCCCCCCC)CCCCCCCCCCCC	C(CCCCCCCCCCCCC)CCCCCCCCCCCC	no
NS00010789	C(CCCCCCCCCCCCCC)CCCCCCCCCCCCC	C(CCCCCCCCCCCCCC)CCCCCCCCCCCCC	no
NS00010790	C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC	C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC	no
NS00010791	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCC	no
NS00010792	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	no
NS00010793	C(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC	no
NS00010794	C(CCCCCCCCCCC)CCCCCCCCCCC	C(CCCCCCCCCCC)CCCCCCCCCCC	no
NS00010795	C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC	C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC	no
NS00010796	C(CCCC)CCCCCCCCCCCCCCCCCCC	C(CCCC)CCCCCCCCCCCCCCCCCCC	no
NS00010797	C1=C(C=CC(=C1Cl)Cl)CC(C)=O	c1c(ccc(c1Cl)Cl)CC(=O)C	no
NS00010798	C1=C(C=CC=C1C(C)=O)C(C)=O	c1c(cccc1C(=O)C)C(=O)C	no
NS00010799	C1=C(C=CC=C1C(=O)N(C)C)C	c1c(cccc1C(=O)N(C)C)C	no
NS00010800	C1=CC=CC=C1C(=O)OC(CCCCCC)C	c1ccccc1C(=O)OC(CCCCCC)C	no
NS00010801	CC(C1=CC(=O)C=C(C1=O)C(C)(C)C)(C)C	CC(C1=CC(=O)C=C(C1=O)C(C)(C)C)(C)C	no
NS00010802	O=CNC1CCCCC1	O=CNC1CCCCC1	no
NS00010803	C1=C(C(OC=C)=O)C=CC=C1	c1c(C(=O)OC=C)cccc1	no
NS00010804	CC1=CCC(CC1=O)C(O)(C)C	CC1=CCC(CC1=O)C(O)(C)C	no
NS00010805	O=C1CCCCC(OCCCCO1)=O	O=C1CCCCC(=O)OCCCCO1	no
NS00010806	CC1(CC3C(C2(C1=CC(O2)C(C)=O)C)O3)C	CC1(CC2C(C3(C1=CC(O3)C(=O)C)C)O2)C	no
NS00010807	OC2=C1N=CC=NC1=C[S]2O	OC1=c2nccnc2=C[S]1O	no
NS00010808	CN1C(=O)N(C)C(N(C1=O)C)=O	Cn1c(=O)n(C)c(=O)n(c1=O)C	no
NS00010809	C1=C(OC)C=CC(=C1OC)C(C)=O	c1c(OC)ccc(c1OC)C(=O)C	no
NS00010810	C1=CC=CC2=C1C(C3=C(C2=O)C=CC=C3)=O	c1cccc2c1C(=O)c1c(C2=O)cccc1	no
NS00010811	C1=CC=CC(=C1[S](N)(=O)=O)C	c1cccc(c1S(=O)(=O)N)C	no
NS00010812	C1=C(C(=CC=C1)O)OC	c1c(c(ccc1)O)OC	no
NS00010813	C(C1=CC=CC=C1C(=O)OCCCCCCCC)(=O)OC	C(=O)(c1ccccc1C(=O)OCCCCCCCC)OC	no
NS00010814	C[C@@]12CCCC[C@H]1C(CCC2)=O	CC12CCCCC1C(=O)CCC2	no
NS00010815	C[N]2C(=C1C=CC=CC1=N2)N	Cn1c(c2ccccc2n1)N	no
NS00010816	C1=C(C=CC=C1)[S](N)(=O)=O	c1c(cccc1)S(=O)(=O)N	no
NS00010817	C1=C(C=CC=C1C(C)=O)N	c1c(cccc1C(=O)C)N	no
NS00010818	N2C(C1=NC=NC1NC2=O)=O	N1C(=O)C2=NC=NC2NC1=O	no
NS00010819	O=C(OCCCCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCCCCC	O=C(OCCCCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCCCCC	no
NS00010825	c1cccc(c1C(C)C)C	c1cccc(c1C(C)C)C	no
NS00010828	O=C\2\C(=C/C1(OC(=O)CC1)/C=C/2C(C)(C)C)C(C)(C)C	O=C1C(=CC2(OC(=O)CC2)C=C1C(C)(C)C)C(C)(C)C	no
NS00010829	C1=CC2=NC3=CC=CC=C3N=C2C=C1	c1cc2nc3ccccc3nc2cc1	no
NS00010830	C1=CC=C2C(=C1)C=NC1=CC=CC=C21	c1ccc2c(c1)cnc1ccccc21	no
NS00010831	ClC1=NC=CC=C1	Clc1ncccc1	no
NS00010832	CN1C=CC=C1	Cn1cccc1	no
NS00010833	CN(C)C1=CC=CC=C1	CN(C)c1ccccc1	no
NS00010834	CCNCC1=CC=CC=C1	CCNCc1ccccc1	no
NS00010835	C1=CC=C2C=NC=CC2=C1	c1ccc2cnccc2c1	no
NS00010836	N1C=NC2=CC=CC=C12	[nH]1cnc2ccccc12	no
NS00010837	CC1=CC=CN=C1C#N	Cc1cccnc1C#N	no
NS00010838	CCCCCCN	CCCCCCN	no
NS00010839	ClC1=NC=CC=C1C#N	Clc1ncccc1C#N	no
NS00010840	NC1=CC(Cl)=NC=C1	Nc1cc(Cl)ncc1	no
NS00010841	C1=CN=CC=N1	c1cnccn1	no
NS00010842	N#CC1=CC=CC2=CC=CC=C12	N#Cc1cccc2ccccc12	no
NS00010843	CCCCCCCCCCN	CCCCCCCCCCN	no
NS00010844	NC1=CC=CC2=CC=CC=C12	Nc1cccc2ccccc12	no
NS00010845	CC1=NC=CN1	Cc1ncc[nH]1	no
NS00010846	N#CC1=CC=CC=C1	N#Cc1ccccc1	no
NS00010847	N1N=CC2=CC=CC=C12	[nH]1ncc2ccccc12	no
NS00010848	NC1=CC=CC(=C1)C#N	Nc1cccc(c1)C#N	no
NS00010849	N1C=CC2=CC=CC=C12	[nH]1ccc2ccccc12	no
NS00010850	C1=CC=C2N=CC=CC2=C1	c1ccc2ncccc2c1	no
NS00010851	CC1=CC2=CC=CC=C2N1	Cc1cc2ccccc2[nH]1	no
NS00010852	C1=CC=C(C=C1)\N=N\C1=CC=CC=C1	c1ccc(cc1)/N=N/c1ccccc1	no
NS00010853	NCCC1=CC=CC=C1	NCCc1ccccc1	no
NS00010854	C1=CN=C2C=CC3=NC=CC=C3C2=C1	c1cnc2ccc3ncccc3c2c1	no
NS00010855	C1=CN=C2C(C=CC3=CC=CN=C23)=C1	c1cnc2c(ccc3cccnc23)c1	no
NS00010856	NC1=NC=CC=C1	Nc1ncccc1	no
NS00010857	C(N(CC1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CC=C1	C(N(Cc1ccccc1)Cc1ccccc1)c1ccccc1	no
NS00010858	NC1=C(Br)C=CC=C1	Nc1c(Br)cccc1	no
NS00010860	NC1=CC=C(F)C=C1	Nc1ccc(F)cc1	no
NS00010862	CC1=CC=CC(C)=N1	Cc1cccc(C)n1	no
NS00010863	NC1=CC=C(C=C1)C1=CC=C(N)C=C1	Nc1ccc(cc1)c1ccc(N)cc1	no
NS00010864	NC1=CC=C(N)C=C1	Nc1ccc(N)cc1	no
NS00010865	NC1=CC2=CC3=CC=CC=C3C=C2C=C1	Nc1cc2cc3ccccc3cc2cc1	no
NS00010866	N1C=CN=N1	[nH]1ccnn1	no
NS00010867	c1cccc2c1ccn2c3ccccc3	c1cccc2c1ccn2c1ccccc1	no
NS00010868	NC1=C2N=CNC2=NC=N1	Nc1c2nc[nH]c2ncn1	no
NS00010871	CC1(C)CC(N)CC(C)(CN)C1	CC1(C)CC(N)CC(C)(CN)C1	no
NS00010872	CNC1=CC(Br)=CC=C1	CNc1cc(Br)ccc1	no
NS00010873	CN(C)C1=CC(Br)=CC=C1	CN(C)c1cc(Br)ccc1	no
NS00010874	NCC1=CC(=CC=C1)C(F)(F)F	NCc1cc(ccc1)C(F)(F)F	no
NS00010875	NC1=C(C=CC=C1)C1=CC=CC=C1	Nc1c(cccc1)c1ccccc1	no
NS00010878	CO\N=C(\C(=O)OC)C1=CC=CC=C1CO\N=C(/C)C1=CC(=CC=C1)C(F)(F)F	CO/N=C(/C(=O)OC)\c1ccccc1CO/N=C(\C)/c1cc(ccc1)C(F)(F)F	no
NS00010880	CCNC1=NC(SC)=NC(NCC)=N1	CCNc1nc(SC)nc(NCC)n1	no
NS00010881	CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C	CC(CN1CC(C)OC(C)C1)Cc1ccc(cc1)C(C)(C)C	no
NS00010884	CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	no
NS00010886	OC(CN1C=NC=N1)(CC1=CC=CC=C1Cl)C1(Cl)CC1	OC(Cn1cncn1)(Cc1ccccc1Cl)C1(Cl)CC1	no
NS00010888	c1ccc(c(c1)C=O)Nc2ccccc2Cl	c1ccc(c(c1)C=O)Nc1ccccc1Cl	no
NS00010890	CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	CC(=O)N1CCN(CC1)c1ccc(OCC2COC(Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1	no
NS00010891	CN1N(C(=O)C(C=O)=C1C)C1=CC=CC=C1	Cn1n(c(=O)c(C=O)c1C)c1ccccc1	no
NS00010892	CCN(C(=O)\C=C\C)C1=CC=CC=C1C	CCN(C(=O)/C=C/C)c1ccccc1C	no
NS00010894	CC(=O)NC1=CC=C(N)C=C1	CC(=O)Nc1ccc(N)cc1	no
NS00010895	COc1cc(ccc1N)-c1ccc(N)c(OC)c1	COc1cc(ccc1N)c1ccc(N)c(OC)c1	no
NS00010896	NC1=CC=C(SC2=CC=C(N)C=C2)C=C1	Nc1ccc(Sc2ccc(N)cc2)cc1	no
NS00010897	CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C	CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C	no
NS00010902	CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	CC/C(=C(/CC)\c1ccc(O)cc1)/c1ccc(O)cc1	no
NS00010903	OC1=CC=C(C=C1)C1=COC2=CC(O)=CC=C2C1=O	Oc1ccc(cc1)c1coc2cc(O)ccc2c1=O	no
NS00010904	C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1	CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC12CCC(=O)O1	no
NS00010905	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O	CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O	no
NS00010906	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O	CC12CCC3C(CCC4CC(O)CCC34C)C1CCC2=O	no
NS00010907	CN(C)S(=O)(=O)C1=CC=C(N)C=C1	CN(C)S(=O)(=O)c1ccc(N)cc1	no
NS00010908	CC1=NC2=CC=CC=C2S1	Cc1nc2ccccc2s1	no
NS00010910	CC(C)C1=C2C(SC3=C(C=CC=C3)C2=O)=CC=C1	CC(C)c1c2c(sc3c(cccc3)c2=O)ccc1	no
NS00010911	CCCCOC(C)OP(=O)(OC(C)OCCCC)OC(C)OCCCC	CCCCOC(C)OP(=O)(OC(C)OCCCC)OC(C)OCCCC	no
NS00010912	O=S(=O)(c1ccc(cc1)C)NCC	O=S(=O)(c1ccc(cc1)C)NCC	no
NS00010913	OC(=O)C1=CC=CC=C1C(=O)OCC1=CC=CC=C1	OC(=O)c1ccccc1C(=O)OCc1ccccc1	no
NS00010914	CCOC(=O)C1=CC=CC=C1C(O)=O	CCOC(=O)c1ccccc1C(=O)O	no
NS00010915	CC(C)COC(=O)C1=CC=CC=C1C(=O)O	CC(C)COC(=O)c1ccccc1C(=O)O	no
NS00010916	OC1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1)S(O)(=O)=O	Oc1ccc2ccccc2c1/N=N/c1ccc(cc1)S(=O)(=O)O	no
NS00010917	OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(=O)NC1=CC=CC=C1	Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1ccccc1	no
NS00010918	C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	no
NS00010919	C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO	C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO	no
NS00010920	C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	no
NS00010921	C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO	C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO	no
NS00010922	C(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F	C(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F	no
NS00010923	C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(COC(C=C)=O)O	C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(COC(=O)C=C)O	no
NS00010924	C1=C(OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)C=CC=C1	c1c(OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)cccc1	no
